"DISTID","year","treated_2011","treated_2012","treated_2013","treated_ever","treated_always","newcourt_11","newcourt_13","newcourt_12","withdraw_12","withdraw_13","wdl_12_est_13","cohort","DF","IED_Explosion","intim_threat","intim_violent","totalcas","aog_no_ied","land_dispute","ied","aog","imf","operation","dispute","crime","protest","drugs","total","n_fob","NATO","USA","pop","ipop","security_index_total","pg_index_total","gov_index_total","security_index_2","recruit_bn","recruit","treated","gov_index2","return_good","dispute_court","gov_influence","NA_data"
2408,2009,1,1,1,1,1,1,0,0,0,0,0,2011,198,130,8,1,38,46,0,46,56,55,22,0,0,2,1,121,0,NA,NA,NA,81310,-1.20485296793423,886.95993350539,0.553634863989739,-1.11902422725021,1,1,0,0.562048183313369,0.21875,0.333333333333333,0.633333333333333,0.505939165655411
2408,2010,1,1,1,1,1,1,0,0,0,0,0,2011,493,200,27,4,113,43,0,89,59,91,13,0,0,0,0,149,0,NA,NA,83379.1393694878,83379,-1.39502416941107,886.960099838942,-0.877643984235842,-1.21506185380893,1,5,0,-0.863607091539928,0.421465968586387,0.27906976744186,0.5470737913486,0.505939165655411
2408,2011,1,1,1,1,1,1,0,0,0,0,0,2011,661,292,32,13,190,172,0,141,184,205,48,0,1,1,9,344,0,NA,NA,NA,85742,-1.32383957144765,886.96031829554,-1.54698656336178,-1.14325809786463,1,2,1,-1.52042364319131,0.471264367816092,0.356401384083045,0.304794520547945,0.505939165655411
2408,2012,1,1,1,1,1,1,0,0,0,0,0,2011,707,283,6,1,247,153,0,125,180,49,47,0,1,0,13,320,0,NA,NA,NA,88104,-0.691962911712017,886.960144124172,0.468759334159664,-0.619039906097657,1,2,1,0.471236118537019,0.382899628252788,0.509293680297398,0.6,0.505939165655411
2408,2013,1,1,1,1,1,1,0,0,0,0,0,2011,663,188,8,4,271,337,0,248,387,53,94,2,1,0,4,624,0,NA,NA,NA,90466,-0.692168097041634,886.960260125488,-0.251128911452928,-0.632087890339019,1,3,1,-0.240422267924328,0.369230769230769,0.478260869565217,0.673160173160173,0.505939165655411
2408,2014,1,1,1,1,1,1,0,0,0,0,0,2011,39,34,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,92829,-0.127855764754449,886.960235294711,0.33053730354987,-0.0883020381802197,1,1,1,0.339827512157122,0.459409594095941,0.452088452088452,0.733212341197822,0.505939165655411
2411,2008,1,1,1,1,1,1,0,0,0,0,0,2011,10,28,1,0,14,6,0,29,14,4,3,0,1,0,5,51,0,NA,NA,NA,95985,-1.52115341142085,889.959648924422,0.953496971509212,-1.21024423051428,0,0,0,0.983685771868977,NA,NA,0.75,0.558608006759815
2411,2009,1,1,1,1,1,1,0,0,0,0,0,2011,16,43,2,0,17,11,0,34,17,9,4,1,0,1,2,65,0,NA,NA,NA,98492,-1.15326361570714,889.960028188947,0.0819189202874746,-1.07175145669849,1,1,0,0.0977097787626821,0.242105263157895,0.574468085106383,0.654135338345865,0.558608006759815
2411,2010,1,1,1,1,1,1,0,0,0,0,0,2011,24,47,0,0,24,23,0,36,26,18,11,0,0,0,10,85,0,NA,NA,100999.467953682,100999,-1.42567772943436,889.960108598181,-0.103444477066439,-1.24900053725295,1,1,0,-0.0994995377526976,0.380697050938338,0.471354166666667,0.662337662337662,0.558608006759815
2411,2011,1,1,1,1,1,1,0,0,0,0,0,2011,19,74,3,3,34,18,0,63,22,51,15,0,0,0,15,130,0,NA,NA,NA,103862,-1.17033840549863,889.960187151266,NA,-0.956485187490683,1,1,1,NA,0.766666666666667,0.166666666666667,0.162162162162162,0.558608006759815
2411,2012,1,1,1,1,1,1,0,0,0,0,0,2011,24,64,1,0,28,11,0,37,12,7,14,3,0,0,12,84,0,NA,NA,NA,106725,-1.24157084715222,889.960246704568,-0.435502060421762,-1.07598584425627,0,0,1,-0.422477662472137,0.363013698630137,0.342281879194631,0.453333333333333,0.558608006759815
2411,2013,1,1,1,1,1,1,0,0,0,0,0,2011,67,34,1,0,33,31,0,55,39,9,11,4,1,0,6,111,0,NA,NA,NA,109587,-0.775674632915433,889.960346938906,-0.162263311499554,-0.639090184259561,1,1,1,-0.151737379452136,0.435185185185185,0.400921658986175,0.468965517241379,0.558608006759815
2411,2014,1,1,1,1,1,1,0,0,0,0,0,2011,60,48,0,0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,112450,0.123278251019481,889.960319902166,-0.198719193255664,0.185060719248618,1,1,1,-0.185766261750797,0.421232876712329,0.570866141732283,0.759322033898305,0.558608006759815
2501,2008,0,0,0,0,0,0,0,0,0,0,0,10000,53,40,0,0,9,48,0,30,53,23,12,0,2,0,0,102,2,2,0,NA,32163,-1.26281872993226,979.960266892723,-1.00022628623916,-0.87243725625834,0,0,0,-0.988380978604253,NA,NA,0.5,0.489637460812615
2501,2009,0,0,0,0,0,0,0,0,0,0,0,10000,63,64,1,0,21,59,0,82,69,68,19,0,6,2,4,175,7,7,0,NA,32693,-1.66019551527076,979.95982437552,-1.00758888049082,-1.57920941127486,1,1,0,-0.992414788376546,0.5375,0.273684210526316,0.375,0.489637460812615
2501,2010,0,0,0,0,0,0,0,0,0,0,0,10000,41,136,10,4,57,53,0,114,61,94,29,0,2,4,8,236,8,8,0,33223.0610704422,33223,-1.37448863670754,979.960303901384,-0.843391707320711,-1.19701149359362,1,2,0,-0.826778159083765,0.696883852691218,0.324675324675325,0.42713567839196,0.489637460812615
2501,2011,0,0,0,0,0,0,0,0,0,0,0,10000,76,83,10,3,47,133,0,164,142,212,70,0,1,8,5,375,10,10,0,NA,33799,-0.927363694307043,979.96037945086,-2.21015703953368,-0.906043537730579,1,1,0,-2.21300370585828,0.460674157303371,0.398891966759003,0.503937007874016,0.489637460812615
2501,2012,0,0,0,0,0,0,0,0,0,0,0,10000,148,116,3,3,51,94,0,92,106,71,38,0,3,3,9,233,2,2,0,NA,34375,-0.457670350686936,979.960108904565,0.931268537338394,-0.380733256353295,1,2,0,0.938594273691215,0.461883408071749,0.5625,0.573770491803279,0.489637460812615
2501,2013,0,0,0,0,0,0,0,0,0,0,0,10000,116,76,5,8,62,88,0,68,99,33,17,1,3,2,19,208,1,1,0,NA,34950,-0.754962118208693,979.960122066177,-0.686958251834669,-0.593097756514733,1,1,0,-0.677112588827354,0.69811320754717,0.32258064516129,0.5,0.489637460812615
2501,2014,0,0,0,0,0,0,0,0,0,0,0,10000,83,68,4,0,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,35526,-0.706545395742861,979.960156517754,-0.0879474084600128,-0.563476286986462,0,0,0,-0.0775602157978701,0.623376623376623,0.265625,0.547619047619048,0.489637460812615
2502,2008,1,1,1,1,1,1,0,0,0,0,0,2011,22,11,0,1,3,42,0,20,47,17,10,0,0,0,0,68,0,NA,NA,NA,52953,-0.325386571651824,980.95994677267,-1.13321749516063,-0.290608544418889,0,0,0,-1.11746173968594,NA,NA,0.4,0.358488586632705
2502,2009,1,1,1,1,1,1,0,0,0,0,0,2011,24,25,0,0,7,33,0,35,37,27,8,0,0,0,0,71,0,NA,NA,NA,53812,-1.63180964573946,980.959776840439,-1.90786284446026,-1.48365211187814,1,3,0,-1.88823367305195,0.511627906976744,0.31,0.38655462184874,0.358488586632705
2502,2010,1,1,1,1,1,1,0,0,0,0,0,2011,69,54,16,1,18,78,0,68,92,72,40,0,1,0,0,151,0,NA,NA,54671.4836425781,54671,-1.56359993967946,980.960363222236,-1.83908258243673,-1.36056723330951,1,1,0,-1.8178426481774,0.676315789473684,0.274111675126904,0.3375,0.358488586632705
2502,2011,1,1,1,1,1,1,0,0,0,0,0,2011,149,39,5,4,38,140,0,82,147,176,52,0,4,0,1,262,1,1,0,NA,55607,-1.25249066291751,980.96037858007,-3.86512939064447,-1.08200325493196,1,2,1,-3.86344891928695,0.52,0.390374331550802,0.286458333333333,0.358488586632705
2502,2012,1,1,1,1,1,1,0,0,0,0,0,2011,186,55,6,5,46,83,0,54,90,68,39,0,0,2,1,157,0,NA,NA,NA,56543,-1.45425248487441,980.960286289424,-3.27821433264234,-1.25274543915772,1,6,1,-3.25274478014315,0.588235294117647,0.291666666666667,0.342281879194631,0.358488586632705
2502,2013,1,1,1,1,1,1,0,0,0,0,0,2011,155,50,5,5,52,110,0,47,119,50,20,0,0,1,0,178,0,NA,NA,NA,57479,-1.38836023317292,980.960319492083,-1.63100901802196,-1.15587182056553,1,1,1,-1.61514262837831,0.652631578947368,0.287383177570093,0.39018691588785,0.358488586632705
2502,2014,1,1,1,1,1,1,0,0,0,0,0,2011,118,39,2,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58415,-1.28564319593587,980.960215000861,-1.46226615242057,-1.09620805929782,1,1,1,-1.44511062863043,0.621908127208481,0.308300395256917,0.366438356164384,0.358488586632705
2505,2008,1,1,1,1,1,1,0,0,0,0,0,2011,22,20,0,0,6,6,0,8,6,5,3,0,0,0,0,15,0,NA,NA,NA,12468,-1.19044822404251,983.960084523632,-0.27802344670983,-0.984907707304303,0,0,0,-0.26745476994984,NA,NA,0.5,0.421078365772539
2505,2009,1,1,1,1,1,1,0,0,0,0,0,2011,34,31,1,0,5,9,0,8,11,10,3,0,0,0,0,20,0,NA,NA,NA,12674,NA,983.95976952908,-3.90343787299598,NA,0,0,0,-3.86941132281614,0.666666666666667,0.1,0.3,0.421078365772539
2505,2010,1,1,1,1,1,1,0,0,0,0,0,2011,17,17,4,0,6,8,0,16,9,9,2,0,0,0,0,28,0,NA,NA,12880.2062139511,12880,-2.67014396465555,983.960681957766,-3.78515291058263,-2.13509775182652,1,3,0,-3.75314709629465,0.9,0.111111111111111,0.2,0.421078365772539
2505,2011,1,1,1,1,1,1,0,0,0,0,0,2011,21,14,0,0,3,16,0,17,17,20,5,0,0,0,0,39,0,NA,NA,NA,13104,-1.02283154400947,983.960404493468,-2.61388754113282,-0.980332907087618,0,0,1,-2.61748836910495,0.487179487179487,0.422413793103448,0.565573770491803,0.421078365772539
2505,2012,1,1,1,1,1,1,0,0,0,0,0,2011,65,43,1,0,33,13,0,19,16,9,9,0,0,0,1,38,0,NA,NA,NA,13329,-0.616631944207183,983.960290911176,-1.70134977821031,-0.540156816050104,0,0,1,-1.70122051413125,0.433962264150943,0.490909090909091,0.767857142857143,0.421078365772539
2505,2013,1,1,1,1,1,1,0,0,0,0,0,2011,21,25,0,0,19,7,0,6,8,3,3,0,0,0,1,15,0,NA,NA,NA,13553,-1.27938753299246,983.960389745023,-3.16218856026851,-0.964905518988875,0,0,1,-3.13998335473023,0.666666666666667,0.294117647058824,0.294117647058824,0.421078365772539
2505,2014,1,1,1,1,1,1,0,0,0,0,0,2011,63,6,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,13777,-1.4851112106933,983.960165717146,-2.57173383282056,-1.19034176904419,0,0,1,-2.5508404263073,0.695652173913043,0.285714285714286,0.32,0.421078365772539
2601,2008,0,0,0,0,0,0,0,0,0,0,0,10000,97,65,5,6,22,33,0,27,35,16,9,0,1,0,0,73,2,2,0,NA,92369,-1.90498517166783,1079.95972288724,-0.624865644570218,-1.23203179631689,1,3,0,-0.607681861872425,NA,NA,0.5125,0.702850674143956
2601,2009,0,0,0,0,0,0,0,0,0,0,0,10000,127,121,8,3,53,69,0,95,79,70,17,1,2,1,1,202,11,11,0,NA,94117,-1.13201312646221,1079.9598991406,0.146433001381899,-1.02465759272406,1,4,0,0.159841929461233,0.85,0.6,0.649180327868852,0.702850674143956
2601,2010,0,0,0,0,0,0,0,0,0,0,0,10000,205,110,1,6,65,76,0,206,90,179,39,1,3,4,1,344,11,11,0,95863.9866867065,95864,-0.747371810802272,1079.96018658987,0.0316053564935851,-0.777466632021869,0,0,0,0.0331684540863797,0.646551724137931,0.5078125,0.684615384615385,0.702850674143956
2601,2011,0,0,0,0,0,0,0,0,0,0,0,10000,180,134,4,14,60,125,0,223,139,191,46,1,3,0,3,411,7,7,0,NA,97787,-0.582039337812764,1079.96030776303,-1.11018649630502,-0.691177481864541,1,1,0,-1.11260749369148,0.411167512690355,0.38,0.690821256038647,0.702850674143956
2601,2012,0,0,0,0,0,0,0,0,0,0,0,10000,61,63,2,0,39,82,0,252,102,49,31,1,0,2,2,374,8,8,0,NA,99709,-0.13180336612693,1079.96020399126,0.320351180334265,-0.0510216019161979,0,0,0,0.330267059053232,0.423076923076923,0.432835820895522,0.6875,0.702850674143956
2601,2013,0,0,0,0,0,0,0,0,0,0,0,10000,78,99,0,0,77,44,0,101,60,14,13,1,1,2,2,167,6,6,0,NA,101632,-0.231527815302813,1079.96028047331,0.328283462602865,-0.258989805791024,0,0,0,0.329870143841351,0.296296296296296,0.390909090909091,0.918552036199095,0.702850674143956
2601,2014,0,0,0,0,0,0,0,0,0,0,0,10000,63,72,0,0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,103554,0.503085384355221,1079.96000387444,2.23802776533207,0.455210443758572,0,0,0,2.24680356102569,0.262910798122066,0.548387096774194,0.776785714285714,0.702850674143956
2701,2008,0,0,1,1,0,0,1,0,0,0,0,2013,6,1,3,0,0,5,1,0,5,0,1,1,2,1,0,22,0,NA,NA,NA,119346,-1.0498734510827,1179.96068772497,-4.74072174608037,-1.09904399477879,0,0,0,-4.75917319836127,NA,NA,0.625,0.582893464674964
2701,2009,0,0,1,1,0,0,1,0,0,0,0,2013,2,0,1,0,0,8,2,3,8,4,4,7,12,1,1,62,0,NA,NA,NA,122607,-0.821946388494895,1179.96044628436,-2.19170507345344,-0.726832691529637,1,3,0,-2.18594340081588,0,0.842105263157895,0.5625,0.582893464674964
2701,2010,0,0,1,1,0,0,1,0,0,0,0,2013,3,5,0,0,1,12,2,14,13,6,10,10,11,4,1,85,0,NA,NA,125868.448410511,125868,0.22817067881136,1179.96028755264,-2.78307100389265,0.172267908239315,0,0,0,-2.77864408995354,0.284090909090909,0.602040816326531,0.540816326530612,0.582893464674964
2701,2011,0,0,1,1,0,0,1,0,0,0,0,2013,3,4,1,0,2,13,0,10,15,2,6,11,5,1,2,68,0,NA,NA,NA,129615,-0.392724293973376,1179.96003742069,0.664685458327602,-0.602420459189765,0,0,0,0.642190782206659,0.323717948717949,0.536363636363636,0.824925816023739,0.582893464674964
2701,2012,0,0,1,1,0,0,1,0,0,0,0,2013,3,2,0,0,1,16,1,6,18,0,8,19,5,0,3,80,0,NA,NA,NA,133362,-0.218549021377661,1179.96036946668,0.881683820202654,-0.238206363642568,0,0,0,0.887377882408519,0.346938775510204,0.619883040935672,0.505813953488372,0.582893464674964
2701,2013,0,0,1,1,0,0,1,0,0,0,0,2013,12,3,1,0,6,17,3,8,17,5,19,27,9,7,5,92,0,NA,NA,NA,137109,-0.653828065322017,1179.96024893574,-0.0106351429429324,-0.446861447265691,0,0,1,0.00558189657641381,0.376518218623482,0.338709677419355,0.435483870967742,0.582893464674964
2701,2014,0,0,1,1,0,0,1,0,0,0,0,2013,17,12,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,140856,-0.171734620451252,1179.96012693828,0.237290435407861,-0.0080433119526264,0,0,1,0.242171063749678,0.406593406593407,0.318181818181818,0.585714285714286,0.582893464674964
2703,2008,0,1,1,1,0,0,0,1,0,0,0,2012,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,5,0,NA,NA,NA,45241,0.00774274102950855,1181.96067117923,0.131419763084236,0.0645447113710771,0,0,0,0.104519078616955,NA,NA,0.75,0.692701290828891
2703,2009,0,1,1,1,0,0,0,1,0,0,0,2012,2,0,0,0,0,4,0,1,4,0,1,4,3,0,0,20,0,NA,NA,NA,46479,-0.314015488551087,1181.96048040834,-2.75217868638087,-0.177187292873497,0,0,0,-2.75351471025001,0.388888888888889,0.4,0.716216216216216,0.692701290828891
2703,2010,0,1,1,1,0,0,0,1,0,0,0,2012,1,0,0,0,0,4,2,0,4,0,0,5,0,0,0,13,0,NA,NA,47717.4157714844,47717,-1.01377549512399,1181.96072815585,-4.04916000598834,-0.923805842431099,0,0,0,-4.07047770901128,0.037037037037037,0.774193548387097,0.757575757575758,0.692701290828891
2703,2011,0,1,1,1,0,0,0,1,0,0,0,2012,0,0,0,0,0,7,0,1,7,0,0,1,1,0,0,14,0,NA,NA,NA,49140,-0.911097488171656,1181.96017090464,-2.22462552016595,-0.793911911757282,0,0,0,-2.25174951842848,0.398058252427184,0.271844660194175,0.805825242718447,0.692701290828891
2703,2012,0,1,1,1,0,0,0,1,0,0,0,2012,0,1,0,0,0,1,0,1,2,0,0,2,0,0,0,5,0,NA,NA,NA,50563,-0.688267585377474,1181.96027983085,-0.252105095649584,-0.67852866534898,0,0,1,-0.246491587649305,0.128712871287129,0.442307692307692,0.692307692307692,0.692701290828891
2703,2013,0,1,1,1,0,0,0,1,0,0,0,2012,0,0,0,1,0,3,0,0,4,0,0,6,1,0,0,11,0,NA,NA,NA,51986,-1.07522009355274,1181.96031278872,-1.02312253749078,-1.02266669782028,0,0,1,-1.01725755885458,0.410714285714286,0.303571428571429,0.446428571428571,0.692701290828891
2703,2014,0,1,1,1,0,0,0,1,0,0,0,2012,5,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,53409,-0.385794805875882,1181.96033587341,-0.257843822765913,-0.213286968292456,1,4,1,-0.242286558295489,0.361111111111111,0.319444444444444,0.680555555555556,0.692701290828891
2705,2008,1,1,1,1,1,1,0,0,0,0,0,2011,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,NA,NA,NA,80281,-1.49151313002816,1183.96077318257,-3.54857040092087,-1.25836141839391,0,0,0,-3.55569032688228,NA,NA,0.743589743589744,0.577962884255297
2705,2009,1,1,1,1,1,1,0,0,0,0,0,2011,4,0,0,0,0,11,0,2,12,1,0,3,3,0,0,27,0,NA,NA,NA,82476,-0.837600302869359,1183.96017192995,-1.02783011135359,-0.467034843665098,0,0,0,-1.02921277826449,NA,NA,0.2,0.577962884255297
2705,2010,1,1,1,1,1,1,0,0,0,0,0,2011,1,1,0,0,1,12,0,6,12,0,0,3,3,0,0,30,0,NA,NA,84670.9148874283,84671,-1.40253404921726,1183.96067249524,-3.77589128020114,-1.4198069507413,0,0,0,-3.79231094296649,0.184615384615385,0.769230769230769,0.641791044776119,0.577962884255297
2705,2011,1,1,1,1,1,1,0,0,0,0,0,2011,3,1,0,1,2,16,0,5,17,0,1,4,0,0,0,28,0,NA,NA,NA,87193,-0.384266219086403,1183.96014019862,-1.15311605758127,-0.468335124733147,0,0,1,-1.17481046942106,0.469135802469136,0.475308641975309,0.607361963190184,0.577962884255297
2705,2012,1,1,1,1,1,1,0,0,0,0,0,2011,0,2,0,0,0,11,0,2,11,0,0,6,1,0,1,20,0,NA,NA,NA,89715,-0.471196044282923,1183.96024135002,0.472488150619505,-0.430224487182417,0,0,1,0.453640265777429,0.318181818181818,0.380434782608696,0.78494623655914,0.577962884255297
2705,2013,1,1,1,1,1,1,0,0,0,0,0,2011,1,3,0,0,3,0,2,7,0,0,0,10,1,0,0,18,0,NA,NA,NA,92237,-1.26575676592827,1183.96031982674,-1.15344268745671,-1.00850711291485,1,1,1,-1.13403938488078,0.409356725146199,0.283236994219653,0.488505747126437,0.577962884255297
2705,2014,1,1,1,1,1,1,0,0,0,0,0,2011,5,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,94759,-0.0990645945023533,1183.96013070403,0.777250804435321,0.0284054534537801,0,0,1,0.785035173904751,0.333333333333333,0.393939393939394,0.579545454545455,0.577962884255297
2706,2008,0,0,1,1,0,0,1,0,0,0,0,2013,0,0,1,0,0,2,0,0,2,0,1,0,1,0,0,3,0,NA,NA,NA,83801,-0.957079877714797,1184.96056521655,-4.76431605123994,-0.81352355843525,1,1,0,-4.77632897685445,NA,NA,0.583333333333333,0.464795148828762
2706,2009,0,0,1,1,0,0,1,0,0,0,0,2013,3,1,2,0,0,12,0,1,12,0,2,4,9,0,0,31,0,NA,NA,NA,86088,-0.631945848061144,1184.96042727575,-2.78189363899273,-0.657408965246307,0,0,0,-2.80476456560947,0.35,0.15,0.833333333333333,0.464795148828762
2706,2010,0,0,1,1,0,0,1,0,0,0,0,2013,7,0,0,0,1,19,0,11,21,4,2,4,1,0,0,36,0,NA,NA,88374.5431127548,88375,-1.68374066867825,1184.96060540338,-4.10236606691887,-1.76165555804784,1,1,0,-4.09848223612911,0.319148936170213,0.434782608695652,0.25,0.464795148828762
2706,2011,0,0,1,1,0,0,1,0,0,0,0,2013,1,2,0,1,0,12,0,1,12,0,3,4,3,0,1,25,0,NA,NA,NA,91001,-0.558695673363111,1184.95998895365,2.28593566808991,-0.848231463660338,0,0,0,2.28037098249019,0.729166666666667,0,0.490196078431373,0.464795148828762
2706,2012,0,0,1,1,0,0,1,0,0,0,0,2013,9,14,0,0,11,17,1,12,17,2,3,4,0,0,0,34,0,NA,NA,NA,93628,-0.457149235982948,1184.96038369979,-0.914584385544123,-0.436998286084863,0,0,0,-0.897575768973325,0.413173652694611,0.516483516483517,0.296703296703297,0.464795148828762
2706,2013,0,0,1,1,0,0,1,0,0,0,0,2013,12,2,1,0,6,22,0,11,23,0,2,7,0,0,0,40,0,NA,NA,NA,96254,-1.32688807754886,1184.96029816609,-1.1768040724425,-1.16162912515553,1,1,1,-1.16238484515607,0.43312101910828,0.31875,0.425,0.464795148828762
2706,2014,0,0,1,1,0,0,1,0,0,0,0,2013,26,2,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,98881,-0.982428891143393,1184.96013466947,-0.532389920220923,-0.818957261555377,0,0,1,-0.511936164042209,0.436781609195402,0.272727272727273,0.375,0.464795148828762
2707,2008,0,1,1,1,0,0,0,1,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,NA,NA,NA,98632,-0.535830474611252,1185.96048724102,-3.5976162683448,-0.80228854857607,0,0,0,-3.58315781397952,NA,NA,0.53448275862069,0.573806487791422
2707,2009,0,1,1,1,0,0,0,1,0,0,0,2012,1,0,0,0,0,0,0,0,0,0,1,4,1,1,0,7,0,NA,NA,NA,101325,-0.483574867853367,1185.96028646331,-2.23898415542604,-0.327025940818908,0,0,0,-2.23289763531849,0.2,0.2,0.533333333333333,0.573806487791422
2707,2010,0,1,1,1,0,0,0,1,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,12,0,NA,NA,104017.563102722,104018,-0.423514071191146,1185.96023851292,0.120495193950082,-0.224812800884941,0,0,0,0.121338952824048,0.175675675675676,0.293478260869565,0.580645161290323,0.573806487791422
2707,2011,0,1,1,1,0,0,0,1,0,0,0,2012,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,NA,NA,NA,107111,-0.563670666941055,1185.96008225501,-0.408443142517222,-0.630765334823166,0,0,0,-0.41991353867854,0.206422018348624,0.529680365296804,0.726086956521739,0.573806487791422
2707,2012,0,1,1,1,0,0,0,1,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,0,NA,NA,NA,110204,-0.538219274941214,1185.96028649362,-0.483279823160377,-0.447661373979809,0,0,1,-0.475795315614474,0.151041666666667,0.252577319587629,0.638190954773869,0.573806487791422
2707,2013,0,1,1,1,0,0,0,1,0,0,0,2012,0,0,0,0,0,2,0,0,2,0,4,0,0,0,1,7,0,NA,NA,NA,113298,-0.154650620781455,1185.96020582606,0.687956062226148,-0.0842037470231756,0,0,1,0.709341197616899,0.378151260504202,0.283333333333333,0.375,0.573806487791422
2707,2014,0,1,1,1,0,0,0,1,0,0,0,2012,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,116391,-0.196299844362524,1185.96010856477,0.428047506990325,-0.046692489543131,0,0,1,0.435277217132376,0.384920634920635,0.348958333333333,0.62890625,0.573806487791422
2801,2008,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,0,0,0,1,2,1,1,3,0,2,2,2,1,29,0,NA,NA,NA,74378,1.32649422106247,1279.96040603756,-1.30435695124587,1.49936299940713,0,0,0,-1.31420695332328,NA,NA,0.683333333333333,0.743202859334058
2801,2009,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,0,1,2,1,1,4,0,5,5,6,0,46,0,NA,NA,NA,75984,1.22234633453877,1279.9602875395,-1.71806144674361,1.31180935918495,0,0,0,-1.73091197012167,0,0.3,0.833333333333333,0.743202859334058
2801,2010,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,20,0,NA,NA,77590.3509693146,77590,1.14461904541609,1279.96017157305,-0.86239456081903,1.41905137069051,0,0,0,-0.882187679225592,0.0526315789473684,0.711864406779661,0.95,0.743202859334058
2801,2011,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,0,2,0,0,2,2,0,2,1,6,0,21,0,NA,NA,NA,79382,-0.00222438459546916,1279.96038196054,-1.11661946096766,-0.0244922175971777,0,0,0,-1.0959265003266,0.0649350649350649,0.5,0.514619883040936,0.743202859334058
2801,2012,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,16,0,NA,NA,NA,81174,0.722553112854346,1279.96046720456,0.214406237392342,0.912142363263749,0,0,0,0.226412788833576,0.037037037037037,0.415789473684211,0.696335078534031,0.743202859334058
2801,2013,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,15,0,NA,NA,NA,82966,1.2623117685936,1279.96030104253,-0.021298704634548,1.38275387382239,0,0,0,-0.0279914550174699,0.0457516339869281,0.568627450980392,0.793548387096774,0.743202859334058
2801,2014,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,84758,1.34906033528153,1279.96003158239,1.02296945972241,1.41590020283039,0,0,0,1.01679310848588,0.032051282051282,0.487394957983193,0.73125,0.743202859334058
2803,2008,0,0,0,0,0,0,0,0,0,0,0,10000,0,4,0,0,0,0,0,9,1,2,0,1,0,1,0,19,0,NA,NA,NA,32427,0.386408427534033,1281.96050901604,-2.37023960629232,0.631871285551848,0,0,0,-2.36047837622197,NA,NA,0.55,0.730471611721612
2803,2009,0,0,0,0,0,0,0,0,0,0,0,10000,2,2,0,0,0,2,0,4,3,8,0,1,0,0,0,25,0,NA,NA,NA,33126,0.703659148861084,1281.96009563322,0.0799640688092894,0.837759837326176,0,0,0,0.0599652263198183,0,0.444444444444444,0.85,0.730471611721612
2803,2010,0,0,0,0,0,0,0,0,0,0,0,10000,2,2,0,0,1,4,0,1,4,2,0,0,2,0,0,15,0,NA,NA,33825.0369319916,33825,0.354618497706797,1281.96032309208,-0.779480689989091,0.478487549973842,0,0,0,-0.795567720656502,0.25,0.568965517241379,0.816666666666667,0.730471611721612
2803,2011,0,0,0,0,0,0,0,0,0,0,0,10000,5,3,0,0,1,7,0,2,7,5,4,0,0,0,0,23,0,NA,NA,NA,34605,2.01436085381502,1281.95992003492,NA,1.47224583702366,0,0,0,NA,0.117647058823529,0.818181818181818,0.115384615384615,0.730471611721612
2803,2012,0,0,0,0,0,0,0,0,0,0,0,10000,4,2,0,0,2,7,0,5,8,2,0,1,1,3,0,21,0,NA,NA,NA,35384,-0.364492453919599,1281.96026640913,-0.875586879154168,-0.287073451127551,0,0,0,-0.872509462650292,0.133333333333333,0.40625,0.78125,0.730471611721612
